Time, Cooling Engery (kWh) Zone1, Cooling Engery (kBtu) Zone2, Cooling Engery (kBtu) Zone3, Cooling Engery (kBtu) Zone4, Cooling Engery (kBtu) Zone5, Heating Engery (kBtu) Zone1, Heating Engery (kBtu) Zone2, Heating Engery (kBtu) Zone3, Heating Engery (kBtu) Zone4, Heating Engery (kBtu) Zone5, Electric Light Engery (kBtu) Zone1, Electric Light (kBtu) Zone2, Electric Light Energy (kBtu) Zone3, Electric Light Energy (kBtu) Zone4, Electric Light Energy (kBtu) Zone5, Equipment Engery (kBtu) Zone1, Equipment Engery (kBtu) Zone2, Equipment Engery (kBtu) Zone3, Equipment Engery (kBtu) Zone4, Equipment Engery (kBtu) Zone5,
07 Mar 15:00,0,0,0,0,0,0,0,0,0.779375,0,0.521248,0.217187,0.521248,0.217187,0.260624,5.182787,2.159495,5.182787,2.159495,2.591393
07 Mar 16:00,0,0,0,0,0,0,0,0,0.849508,0,1.042497,0.434374,1.042497,0.434374,0.521248,6.097396,2.540582,6.097396,2.540582,3.048698
07 Mar 17:00,0,0,0,0,0,0,0,0,0.517581,0,1.489281,0.620534,1.489281,0.620534,0.74464,7.621745,3.175727,7.621745,3.175727,3.810873
07 Mar 18:00,0,0,0,0,0,0,0,0,0.244315,0,2.010529,0.83772,2.010529,0.83772,1.005264,7.621745,3.175727,7.621745,3.175727,3.810873
07 Mar 19:00,0,0,0,0,0,0,0,0,0.600889,0,2.382849,0.992854,2.382849,0.992854,1.191425,7.088223,2.953426,7.088223,2.953426,3.544112
07 Mar 20:00,0,0,0,0,0,0,0,0,0.885282,0,2.382849,0.992854,2.382849,0.992854,1.191425,6.783353,2.826397,6.783353,2.826397,3.391677
07 Mar 21:00,0,0,0,0,0,0,0,0,0.996321,0,1.638209,0.682587,1.638209,0.682587,0.819104,6.478484,2.699368,6.478484,2.699368,3.239242
07 Mar 22:00,0,0,0,0,0,0.323965,0.566909,0,1.711361,0,0.893568,0.37232,0.893568,0.37232,0.446784,5.411439,2.254766,5.411439,2.254766,2.70572
07 Mar 23:00,0,0,0,0,0,2.103401,1.416729,0,2.336404,0,0.37232,0.155133,0.37232,0.155133,0.18616,4.420612,1.841922,4.420612,1.841922,2.210306
08 Mar 00:00,0,0,0,0,0,3.290958,1.94712,0.552027,2.729853,0,0.148928,0.062053,0.148928,0.062053,0.074464,3.429785,1.429077,3.429785,1.429077,1.714893
08 Mar 01:00,0,0,0,0,0,3.930762,2.24529,1.708271,2.920327,0,0.148928,0.062053,0.148928,0.062053,0.074464,3.124916,1.302048,3.124916,1.302048,1.562458
08 Mar 02:00,0,0,0,0,0,5.614431,3.038347,3.712934,3.619617,0,0.148928,0.062053,0.148928,0.062053,0.074464,2.972481,1.238534,2.972481,1.238534,1.48624
08 Mar 03:00,0,0,0,0,0,7.465424,3.91075,5.805747,4.408488,0,0.148928,0.062053,0.148928,0.062053,0.074464,2.896263,1.206776,2.896263,1.206776,1.448132
08 Mar 04:00,0,0,0,0,0,8.099884,4.216415,6.627033,4.650362,0,0.446784,0.18616,0.446784,0.18616,0.223392,2.896263,1.206776,2.896263,1.206776,1.448132
08 Mar 05:00,0,0,0,0,0,8.536293,4.446511,7.214337,4.828142,0,0.968032,0.403347,0.968032,0.403347,0.484016,3.277351,1.365563,3.277351,1.365563,1.638675
08 Mar 06:00,0,0,0,0,0,8.555289,4.038001,7.328947,4.837375,0,1.042497,0.434374,1.042497,0.434374,0.521248,4.115742,1.714893,4.115742,1.714893,2.057871
08 Mar 07:00,0,0,0,0,0,6.525638,0.155896,4.800946,4.055412,0,0.968032,0.403347,0.968032,0.403347,0.484016,4.954134,2.064223,4.954134,2.064223,2.477067
08 Mar 08:00,0,0,0,0,0,3.444347,0,0.499208,2.935376,0,0.446784,0.18616,0.446784,0.18616,0.223392,5.030352,2.09598,5.030352,2.09598,2.515176
08 Mar 09:00,0,1.4001e-6,0,0,0,0.779895,0,0,2.118257,0,0.297856,0.124107,0.297856,0.124107,0.148928,5.106569,2.127737,5.106569,2.127737,2.553285
08 Mar 10:00,0,5.6411e-6,1.6245e-7,0,0,0,0,0,1.465265,0,0.297856,0.124107,0.297856,0.124107,0.148928,5.259004,2.191252,5.259004,2.191252,2.629502
08 Mar 11:00,0,0,0,0,0,0,0,0,0.394879,0,0.297856,0.124107,0.297856,0.124107,0.148928,5.335222,2.223009,5.335222,2.223009,2.667611
08 Mar 12:00,0,0,0,0,0,0,0,0,0,0,0.297856,0.124107,0.297856,0.124107,0.148928,5.259004,2.191252,5.259004,2.191252,2.629502
08 Mar 13:00,0,0,0,0,0,0,0,0,0,0,0.297856,0.124107,0.297856,0.124107,0.148928,5.030352,2.09598,5.030352,2.09598,2.515176
08 Mar 14:00,0,0,0,0,0,0,0,0,0,0,0.297856,0.124107,0.297856,0.124107,0.148928,4.954134,2.064223,4.954134,2.064223,2.477067
08 Mar 15:00,0,0,0,0,0,0,0,0,0,0,0.521248,0.217187,0.521248,0.217187,0.260624,5.182787,2.159495,5.182787,2.159495,2.591393
08 Mar 16:00,0,0,0,0,0,0,0,0,0,0,1.042497,0.434374,1.042497,0.434374,0.521248,6.097396,2.540582,6.097396,2.540582,3.048698
08 Mar 17:00,0,0,0,0,0,0,0,0,0,0,1.489281,0.620534,1.489281,0.620534,0.74464,7.621745,3.175727,7.621745,3.175727,3.810873
08 Mar 18:00,0,0,0,0,0,0,0,0,0,0,2.010529,0.83772,2.010529,0.83772,1.005264,7.621745,3.175727,7.621745,3.175727,3.810873
08 Mar 19:00,0,0,0,0,0,0,0,0,0,0,2.382849,0.992854,2.382849,0.992854,1.191425,7.088223,2.953426,7.088223,2.953426,3.544112
08 Mar 20:00,0,0,0,0,0,0,0,0,0,0,2.382849,0.992854,2.382849,0.992854,1.191425,6.783353,2.826397,6.783353,2.826397,3.391677
08 Mar 21:00,0,0.00002,0.000275,0,0,0,0,0,0,0,1.638209,0.682587,1.638209,0.682587,0.819104,6.478484,2.699368,6.478484,2.699368,3.239242
08 Mar 22:00,0,0,0.000457,0,0,0,0,0,0,0,0.893568,0.37232,0.893568,0.37232,0.446784,5.411439,2.254766,5.411439,2.254766,2.70572
08 Mar 23:00,0,0,0.000681,0,0,0,0,0,0,0,0.37232,0.155133,0.37232,0.155133,0.18616,4.420612,1.841922,4.420612,1.841922,2.210306
09 Mar 00:00,0,0,0.000764,0,0,0,0,0,0,0,0.148928,0.062053,0.148928,0.062053,0.074464,3.429785,1.429077,3.429785,1.429077,1.714893
09 Mar 01:00,0,0,0.000687,0,0,0,0,0,0,0,0.148928,0.062053,0.148928,0.062053,0.074464,3.124916,1.302048,3.124916,1.302048,1.562458
09 Mar 02:00,0,0,0,0,0,0,0,0,0,0,0.148928,0.062053,0.148928,0.062053,0.074464,2.972481,1.238534,2.972481,1.238534,1.48624
09 Mar 03:00,0,0,0,0,0,0.520447,0,0,0,0,0.148928,0.062053,0.148928,0.062053,0.074464,2.896263,1.206776,2.896263,1.206776,1.448132
09 Mar 04:00,0,0,0,0,0,0.877965,0,0,0,0,0.446784,0.18616,0.446784,0.18616,0.223392,2.896263,1.206776,2.896263,1.206776,1.448132
09 Mar 05:00,0,0,0,0,0,1.153371,0,0,0,0,0.968032,0.403347,0.968032,0.403347,0.484016,3.277351,1.365563,3.277351,1.365563,1.638675
09 Mar 06:00,0,0,0,0,0,1.123244,0,0,0,0,1.042497,0.434374,1.042497,0.434374,0.521248,4.115742,1.714893,4.115742,1.714893,2.057871
09 Mar 07:00,0,0,0,0,0,1.017347,0,0,0.061543,0,0.968032,0.403347,0.968032,0.403347,0.484016,4.954134,2.064223,4.954134,2.064223,2.477067
09 Mar 08:00,0,0,0,0,0,1.244578,0,0,0.503203,0,0.446784,0.18616,0.446784,0.18616,0.223392,5.030352,2.09598,5.030352,2.09598,2.515176
09 Mar 09:00,0,0,0,0,0,1.515379,0,0,0.819057,0,0.297856,0.124107,0.297856,0.124107,0.148928,5.106569,2.127737,5.106569,2.127737,2.553285
09 Mar 10:00,0,0,0,0,0,2.572324,0.013191,0,1.50287,0,0.297856,0.124107,0.297856,0.124107,0.148928,5.259004,2.191252,5.259004,2.191252,2.629502
09 Mar 11:00,0,0,0,0,0,2.476282,0.079502,0,1.675132,0,0.297856,0.124107,0.297856,0.124107,0.148928,5.335222,2.223009,5.335222,2.223009,2.667611
09 Mar 12:00,0,0,0,0,0,1.752928,0.019216,0,1.537075,0,0.297856,0.124107,0.297856,0.124107,0.148928,5.259004,2.191252,5.259004,2.191252,2.629502
09 Mar 13:00,0,0,0,0,0,0.173564,0,0,0.90218,0,0.297856,0.124107,0.297856,0.124107,0.148928,5.030352,2.09598,5.030352,2.09598,2.515176
09 Mar 14:00,0,0,0,0,0,0,0,0,0.117945,0,0.297856,0.124107,0.297856,0.124107,0.148928,4.954134,2.064223,4.954134,2.064223,2.477067
09 Mar 15:00,0,0,0,0,0,0,0,0,0,0,0.521248,0.217187,0.521248,0.217187,0.260624,5.182787,2.159495,5.182787,2.159495,2.591393
09 Mar 16:00,0,0,0,0,0,0,0,0,0,0,1.042497,0.434374,1.042497,0.434374,0.521248,6.097396,2.540582,6.097396,2.540582,3.048698
09 Mar 17:00,0,0,0.000145,0,0,0,0,0,0,0,1.489281,0.620534,1.489281,0.620534,0.74464,7.621745,3.175727,7.621745,3.175727,3.810873
09 Mar 18:00,0,0,0,0,0,0,0,0,0,0,2.010529,0.83772,2.010529,0.83772,1.005264,7.621745,3.175727,7.621745,3.175727,3.810873
09 Mar 19:00,0,0,0,0,0,0,0,0,0,0,2.382849,0.992854,2.382849,0.992854,1.191425,7.088223,2.953426,7.088223,2.953426,3.544112
09 Mar 20:00,0,0,0,0,0,0,0.00224,0,0,0,2.382849,0.992854,2.382849,0.992854,1.191425,6.783353,2.826397,6.783353,2.826397,3.391677
09 Mar 21:00,0,0,0,0,0,0.409025,0.537374,0,0.279414,0,1.638209,0.682587,1.638209,0.682587,0.819104,6.478484,2.699368,6.478484,2.699368,3.239242
09 Mar 22:00,0,0,0,0,0,2.034703,1.278146,0,1.08266,0,0.893568,0.37232,0.893568,0.37232,0.446784,5.411439,2.254766,5.411439,2.254766,2.70572
09 Mar 23:00,0,0,0,0,0,3.445869,1.945056,0,1.766493,0,0.37232,0.155133,0.37232,0.155133,0.18616,4.420612,1.841922,4.420612,1.841922,2.210306
10 Mar 00:00,0,0,0,0,0,4.714652,2.539187,0,2.37228,0,0.148928,0.062053,0.148928,0.062053,0.074464,3.429785,1.429077,3.429785,1.429077,1.714893
10 Mar 01:00,0,0,0,0,0,6.665779,3.46913,0,3.302753,0,0.148928,0.062053,0.148928,0.062053,0.074464,3.124916,1.302048,3.124916,1.302048,1.562458
10 Mar 02:00,0,0,0,0,0,8.736019,4.456695,0.890833,4.279794,0,0.148928,0.062053,0.148928,0.062053,0.074464,2.972481,1.238534,2.972481,1.238534,1.48624
10 Mar 03:00,0,0,0,0,0,10.259155,5.18485,3.728884,5.003811,0,0.148928,0.062053,0.148928,0.062053,0.074464,2.896263,1.206776,2.896263,1.206776,1.448132
10 Mar 04:00,0,0,0,0,0,10.975526,5.537373,5.342993,5.357555,0,0.446784,0.18616,0.446784,0.18616,0.223392,2.896263,1.206776,2.896263,1.206776,1.448132
10 Mar 05:00,0,0,0,0,0,11.485086,5.807243,6.550577,5.6285,0,0.968032,0.403347,0.968032,0.403347,0.484016,3.277351,1.365563,3.277351,1.365563,1.638675
10 Mar 06:00,0,0,0,0,0,11.524679,5.192482,7.097356,5.707243,0,1.042497,0.434374,1.042497,0.434374,0.521248,4.115742,1.714893,4.115742,1.714893,2.057871
10 Mar 07:00,0,0,0,0,0,9.45179,0.313852,4.686247,4.954006,0,0.968032,0.403347,0.968032,0.403347,0.484016,4.954134,2.064223,4.954134,2.064223,2.477067
10 Mar 08:00,0,0.000262,0,0,0,6.972224,0,0.536355,4.130434,0,0.446784,0.18616,0.446784,0.18616,0.223392,5.030352,2.09598,5.030352,2.09598,2.515176
10 Mar 09:00,0,0.001365,0.000449,0,0,4.13624,0,0,3.25837,0,0.297856,0.124107,0.297856,0.124107,0.148928,5.106569,2.127737,5.106569,2.127737,2.553285
10 Mar 10:00,0,0.000287,0.001113,0,0,1.462238,0,0,2.445398,0,0.297856,0.124107,0.297856,0.124107,0.148928,5.259004,2.191252,5.259004,2.191252,2.629502
10 Mar 11:00,0,0,0.000015,0,0,0,0,0,1.673874,0,0.297856,0.124107,0.297856,0.124107,0.148928,5.335222,2.223009,5.335222,2.223009,2.667611
10 Mar 12:00,0,0.00002,0.000165,0,0,0,0,0,0.876619,0,0.297856,0.124107,0.297856,0.124107,0.148928,5.259004,2.191252,5.259004,2.191252,2.629502
10 Mar 13:00,0,0.000019,0.000094,0,0,0,0,0,0.117567,0,0.297856,0.124107,0.297856,0.124107,0.148928,5.030352,2.09598,5.030352,2.09598,2.515176
10 Mar 14:00,0,0.00002,0.00003,0,0,0,0,0,0,0,0.297856,0.124107,0.297856,0.124107,0.148928,4.954134,2.064223,4.954134,2.064223,2.477067
10 Mar 15:00,0,0.000301,0.002029,0,0,0,0,0,0,0,0.521248,0.217187,0.521248,0.217187,0.260624,5.182787,2.159495,5.182787,2.159495,2.591393
10 Mar 16:00,0,0.000143,0.000287,0.000149,0,0,0,0,0,0,1.042497,0.434374,1.042497,0.434374,0.521248,6.097396,2.540582,6.097396,2.540582,3.048698
10 Mar 17:00,0,0,0,0,0,0,0,0,0,0,1.489281,0.620534,1.489281,0.620534,0.74464,7.621745,3.175727,7.621745,3.175727,3.810873
10 Mar 18:00,0,0,0.000184,0,0,0,0,0,0,0,2.010529,0.83772,2.010529,0.83772,1.005264,7.621745,3.175727,7.621745,3.175727,3.810873
10 Mar 19:00,0,0,0.001173,0,0,0,0,0,0,0,2.382849,0.992854,2.382849,0.992854,1.191425,7.088223,2.953426,7.088223,2.953426,3.544112
10 Mar 20:00,0,0,0.00161,0,0,0,0,0,0,0,2.382849,0.992854,2.382849,0.992854,1.191425,6.783353,2.826397,6.783353,2.826397,3.391677
10 Mar 21:00,0,0,0.001857,0,0,0.227021,0,0,0,0,1.638209,0.682587,1.638209,0.682587,0.819104,6.478484,2.699368,6.478484,2.699368,3.239242
10 Mar 22:00,0,0,0.001827,0,0,2.043166,0,0,0,0,0.893568,0.37232,0.893568,0.37232,0.446784,5.411439,2.254766,5.411439,2.254766,2.70572
10 Mar 23:00,0,0,0.001483,0,0,4.259134,0,0,0,0,0.37232,0.155133,0.37232,0.155133,0.18616,4.420612,1.841922,4.420612,1.841922,2.210306
11 Mar 00:00,0,0,0,0,0,6.11067,0,0,0.751861,0,0.148928,0.062053,0.148928,0.062053,0.074464,3.429785,1.429077,3.429785,1.429077,1.714893
11 Mar 01:00,0,0,0,0,0,6.933137,0,0,1.611858,0,0.148928,0.062053,0.148928,0.062053,0.074464,3.124916,1.302048,3.124916,1.302048,1.562458
11 Mar 02:00,0,0,0,0,0,8.15352,0.681177,0,2.489692,0,0.148928,0.062053,0.148928,0.062053,0.074464,2.972481,1.238534,2.972481,1.238534,1.48624
11 Mar 03:00,0,0,0,0,0,9.121404,1.76083,0,3.177708,0,0.148928,0.062053,0.148928,0.062053,0.074464,2.896263,1.206776,2.896263,1.206776,1.448132
11 Mar 04:00,0,0,0,0,0,10.076719,2.648263,0,3.815356,0,0.446784,0.18616,0.446784,0.18616,0.223392,2.896263,1.206776,2.896263,1.206776,1.448132
11 Mar 05:00,0,0,0,0,0,11.092513,3.484632,0,4.456612,0,0.968032,0.403347,0.968032,0.403347,0.484016,3.277351,1.365563,3.277351,1.365563,1.638675
11 Mar 06:00,0,0,0,0,0,10.589605,2.688731,0,4.392448,0,1.042497,0.434374,1.042497,0.434374,0.521248,4.115742,1.714893,4.115742,1.714893,2.057871
11 Mar 07:00,0,0,0,0,0,8.691066,0,0,3.813051,0,0.968032,0.403347,0.968032,0.403347,0.484016,4.954134,2.064223,4.954134,2.064223,2.477067
11 Mar 08:00,0,0.000069,0,0,0,6.626667,0,0,3.261072,0,0.446784,0.18616,0.446784,0.18616,0.223392,5.030352,2.09598,5.030352,2.09598,2.515176
11 Mar 09:00,0,0,0,0,0,4.407398,0,0,2.745488,0,0.297856,0.124107,0.297856,0.124107,0.148928,5.106569,2.127737,5.106569,2.127737,2.553285
11 Mar 10:00,0,0.000473,0.001423,0,0,1.635282,0,0,1.939001,0,0.297856,0.124107,0.297856,0.124107,0.148928,5.259004,2.191252,5.259004,2.191252,2.629502
11 Mar 11:00,0,0.000119,0.000387,0,0,0,0,0,1.032753,0,0.297856,0.124107,0.297856,0.124107,0.148928,5.335222,2.223009,5.335222,2.223009,2.667611
11 Mar 12:00,0,0,0,0,0,0,0,0,0.279411,0,0.297856,0.124107,0.297856,0.124107,0.148928,5.259004,2.191252,5.259004,2.191252,2.629502
11 Mar 13:00,0,0.000065,0.000649,0,0,0,0,0,0,0,0.297856,0.124107,0.297856,0.124107,0.148928,5.030352,2.09598,5.030352,2.09598,2.515176
11 Mar 14:00,0,0,0,0,0,0,0,0,0,0,0.297856,0.124107,0.297856,0.124107,0.148928,4.954134,2.064223,4.954134,2.064223,2.477067
11 Mar 15:00,0,0.000057,0.000036,0,0,0,0,0,0,0,0.521248,0.217187,0.521248,0.217187,0.260624,5.182787,2.159495,5.182787,2.159495,2.591393
11 Mar 16:00,0,0.000013,0.000025,0,0,0,0,0,0,0,1.042497,0.434374,1.042497,0.434374,0.521248,6.097396,2.540582,6.097396,2.540582,3.048698
11 Mar 17:00,0,0,0,0,0,0,0,0,0,0,1.489281,0.620534,1.489281,0.620534,0.74464,7.621745,3.175727,7.621745,3.175727,3.810873
11 Mar 18:00,0,0.000018,0.000179,0,0,0,0,0,0,0,2.010529,0.83772,2.010529,0.83772,1.005264,7.621745,3.175727,7.621745,3.175727,3.810873
11 Mar 19:00,0,0.000134,0.00096,0,0,0,0,0,0,0,2.382849,0.992854,2.382849,0.992854,1.191425,7.088223,2.953426,7.088223,2.953426,3.544112
11 Mar 20:00,0,0,0.001241,0,0,0,0,0,0,0,2.382849,0.992854,2.382849,0.992854,1.191425,6.783353,2.826397,6.783353,2.826397,3.391677
11 Mar 21:00,0,0,0.000191,0,0,0,0,0,0,0,1.638209,0.682587,1.638209,0.682587,0.819104,6.478484,2.699368,6.478484,2.699368,3.239242
11 Mar 22:00,0,0,0.001669,0,0,0.218365,0,0,0,0,0.893568,0.37232,0.893568,0.37232,0.446784,5.411439,2.254766,5.411439,2.254766,2.70572
11 Mar 23:00,0,0,0.001281,0,0,2.334318,0,0,0.034844,0,0.37232,0.155133,0.37232,0.155133,0.18616,4.420612,1.841922,4.420612,1.841922,2.210306
12 Mar 00:00,0,0,0,0,0,4.00411,0,0,0.956662,0,0.148928,0.062053,0.148928,0.062053,0.074464,3.429785,1.429077,3.429785,1.429077,1.714893
12 Mar 01:00,0,0,0,0,0,5.563256,0,0,1.915967,0,0.148928,0.062053,0.148928,0.062053,0.074464,3.124916,1.302048,3.124916,1.302048,1.562458
12 Mar 02:00,0,0,0,0,0,6.743189,0,0,2.626027,0,0.148928,0.062053,0.148928,0.062053,0.074464,2.972481,1.238534,2.972481,1.238534,1.48624
12 Mar 03:00,0,0,0,0,0,7.360377,0.4018,0,3.041642,0,0.148928,0.062053,0.148928,0.062053,0.074464,2.896263,1.206776,2.896263,1.206776,1.448132
12 Mar 04:00,0,0,0,0,0,7.748726,1.189131,0,3.332417,0,0.446784,0.18616,0.446784,0.18616,0.223392,2.896263,1.206776,2.896263,1.206776,1.448132
12 Mar 05:00,0,0,0,0,0,7.123013,1.325237,0,3.14752,0,0.968032,0.403347,0.968032,0.403347,0.484016,3.277351,1.365563,3.277351,1.365563,1.638675
12 Mar 06:00,0,0,0,0,0,6.413603,1.34442,0,2.925403,0,1.042497,0.434374,1.042497,0.434374,0.521248,4.115742,1.714893,4.115742,1.714893,2.057871
12 Mar 07:00,0,0,0,0,0,6.146149,1.492717,0,2.935782,0,0.968032,0.403347,0.968032,0.403347,0.484016,4.954134,2.064223,4.954134,2.064223,2.477067
12 Mar 08:00,0,0,0,0,0,6.819277,1.993507,0,3.3724,0,0.446784,0.18616,0.446784,0.18616,0.223392,5.030352,2.09598,5.030352,2.09598,2.515176
12 Mar 09:00,0,0,0,0,0,6.50223,2.016195,0,3.44657,0,0.297856,0.124107,0.297856,0.124107,0.148928,5.106569,2.127737,5.106569,2.127737,2.553285
12 Mar 10:00,0,0,0,0,0,5.461482,1.718319,0,3.14,0,0.297856,0.124107,0.297856,0.124107,0.148928,5.259004,2.191252,5.259004,2.191252,2.629502
12 Mar 11:00,0,0,0,0,0,4.655034,1.513959,0,2.924655,0,0.297856,0.124107,0.297856,0.124107,0.148928,5.335222,2.223009,5.335222,2.223009,2.667611
12 Mar 12:00,0,0,0,0,0,4.307927,1.506603,0,2.919652,0,0.297856,0.124107,0.297856,0.124107,0.148928,5.259004,2.191252,5.259004,2.191252,2.629502
12 Mar 13:00,0,0,0,0,0,3.103024,1.079959,0,2.567262,0,0.297856,0.124107,0.297856,0.124107,0.148928,5.030352,2.09598,5.030352,2.09598,2.515176
12 Mar 14:00,0,0,0,0,0,3.309213,1.309306,0,2.426489,0,0.297856,0.124107,0.297856,0.124107,0.148928,4.954134,2.064223,4.954134,2.064223,2.477067
12 Mar 15:00,0,0,0,0,0,1.109759,0.497456,0,0.143698,0,0.521248,0.217187,0.521248,0.217187,0.260624,5.182787,2.159495,5.182787,2.159495,2.591393
12 Mar 16:00,0,0,0,0,0,0.030285,0.083856,0,0,0,1.042497,0.434374,1.042497,0.434374,0.521248,6.097396,2.540582,6.097396,2.540582,3.048698
12 Mar 17:00,0,0,0,0,0,0.263712,0.298684,0,0,0,1.489281,0.620534,1.489281,0.620534,0.74464,7.621745,3.175727,7.621745,3.175727,3.810873
12 Mar 18:00,0,0,0,0,0,1.446706,1.003041,0,0,0,2.010529,0.83772,2.010529,0.83772,1.005264,7.621745,3.175727,7.621745,3.175727,3.810873
12 Mar 19:00,0,0,0,0,0,2.866073,1.716066,0,0,0,2.382849,0.992854,2.382849,0.992854,1.191425,7.088223,2.953426,7.088223,2.953426,3.544112
12 Mar 20:00,0,0,0,0,0,3.930219,2.253898,0,0.186028,0,2.382849,0.992854,2.382849,0.992854,1.191425,6.783353,2.826397,6.783353,2.826397,3.391677
12 Mar 21:00,0,0,0,0,0,6.664208,3.570046,0,1.800274,0,1.638209,0.682587,1.638209,0.682587,0.819104,6.478484,2.699368,6.478484,2.699368,3.239242
12 Mar 22:00,0,0,0,0,0,8.019144,4.195856,0,2.67044,0,0.893568,0.37232,0.893568,0.37232,0.446784,5.411439,2.254766,5.411439,2.254766,2.70572
12 Mar 23:00,0,0,0,0,0,8.33989,4.331389,0.395886,3.005887,0,0.37232,0.155133,0.37232,0.155133,0.18616,4.420612,1.841922,4.420612,1.841922,2.210306
13 Mar 00:00,0,0,0,0,0,10.643847,5.395424,3.906398,4.228406,0,0.148928,0.062053,0.148928,0.062053,0.074464,3.429785,1.429077,3.429785,1.429077,1.714893
13 Mar 01:00,0,0,0,0,0,12.73393,6.383337,6.936783,5.336329,0,0.148928,0.062053,0.148928,0.062053,0.074464,3.124916,1.302048,3.124916,1.302048,1.562458
13 Mar 02:00,0,0,0,0,0,12.378338,6.22445,7.319093,5.290478,0,0.148928,0.062053,0.148928,0.062053,0.074464,2.972481,1.238534,2.972481,1.238534,1.48624
13 Mar 03:00,0,0,0,0,0,12.433715,6.258954,7.98599,5.422535,0,0.148928,0.062053,0.148928,0.062053,0.074464,2.896263,1.206776,2.896263,1.206776,1.448132
13 Mar 04:00,0,0,0,0,0,12.425452,6.267286,8.488964,5.506096,0,0.446784,0.18616,0.446784,0.18616,0.223392,2.896263,1.206776,2.896263,1.206776,1.448132
13 Mar 05:00,0,0,0,0,0,11.785257,5.994626,8.272476,5.298528,0,0.968032,0.403347,0.968032,0.403347,0.484016,3.277351,1.365563,3.277351,1.365563,1.638675
13 Mar 06:00,0,0,0,0,0,11.955647,6.112067,8.793,5.473179,0,1.042497,0.434374,1.042497,0.434374,0.521248,4.115742,1.714893,4.115742,1.714893,2.057871
13 Mar 07:00,0,0,0,0,0,11.740391,5.716972,8.736521,5.55708,0,0.968032,0.403347,0.968032,0.403347,0.484016,4.954134,2.064223,4.954134,2.064223,2.477067
13 Mar 08:00,0,0,0,0,0,9.365021,1.613924,4.20114,4.817829,0,0.446784,0.18616,0.446784,0.18616,0.223392,5.030352,2.09598,5.030352,2.09598,2.515176
13 Mar 09:00,0,0,0,0,0,5.740705,0,0,3.67507,0,0.297856,0.124107,0.297856,0.124107,0.148928,5.106569,2.127737,5.106569,2.127737,2.553285
13 Mar 10:00,0,0,0.001735,0,0,2.909573,0,0,2.839111,0,0.297856,0.124107,0.297856,0.124107,0.148928,5.259004,2.191252,5.259004,2.191252,2.629502
13 Mar 11:00,0,0,0.001802,0,0,0.26867,0,0,1.741092,0,0.297856,0.124107,0.297856,0.124107,0.148928,5.335222,2.223009,5.335222,2.223009,2.667611
13 Mar 12:00,0,0.000076,0.000507,0,0,0,0,0,0.724092,0,0.297856,0.124107,0.297856,0.124107,0.148928,5.259004,2.191252,5.259004,2.191252,2.629502
13 Mar 13:00,0,7.5569e-6,0,0,0,0,0,0,0.056581,0,0.297856,0.124107,0.297856,0.124107,0.148928,5.030352,2.09598,5.030352,2.09598,2.515176
13 Mar 14:00,0,0,0,0,0,0,0,0,0,0,0.297856,0.124107,0.297856,0.124107,0.148928,4.954134,2.064223,4.954134,2.064223,2.477067
13 Mar 15:00,0,0,0,0,0,0,0,0,0,0,0.521248,0.217187,0.521248,0.217187,0.260624,5.182787,2.159495,5.182787,2.159495,2.591393
13 Mar 16:00,0,0,0,0,0,0,0,0,0,0,1.042497,0.434374,1.042497,0.434374,0.521248,6.097396,2.540582,6.097396,2.540582,3.048698
13 Mar 17:00,0,0,0,0,0,0,0,0,0,0,1.489281,0.620534,1.489281,0.620534,0.74464,7.621745,3.175727,7.621745,3.175727,3.810873
13 Mar 18:00,0,0,0,0,0,0,0,0,0,0,2.010529,0.83772,2.010529,0.83772,1.005264,7.621745,3.175727,7.621745,3.175727,3.810873
13 Mar 19:00,0,0,0,0,0,0,0,0,0,0,2.382849,0.992854,2.382849,0.992854,1.191425,7.088223,2.953426,7.088223,2.953426,3.544112
13 Mar 20:00,0,0,0.000497,0,0,0,0,0,0,0,2.382849,0.992854,2.382849,0.992854,1.191425,6.783353,2.826397,6.783353,2.826397,3.391677
13 Mar 21:00,0,0,0.00027,0,0,0,0,0,0,0,1.638209,0.682587,1.638209,0.682587,0.819104,6.478484,2.699368,6.478484,2.699368,3.239242
13 Mar 22:00,0,0,0.000309,0,0,0,0,0,0,0,0.893568,0.37232,0.893568,0.37232,0.446784,5.411439,2.254766,5.411439,2.254766,2.70572
13 Mar 23:00,0,0,0.00059,0,0,0,0,0,0,0,0.37232,0.155133,0.37232,0.155133,0.18616,4.420612,1.841922,4.420612,1.841922,2.210306
14 Mar 00:00,0,0,0.000957,0,0,0,0,0,0,0,0.148928,0.062053,0.148928,0.062053,0.074464,3.429785,1.429077,3.429785,1.429077,1.714893
14 Mar 01:00,0,0,0,0,0,0.74692,0,0,0,0,0.148928,0.062053,0.148928,0.062053,0.074464,3.124916,1.302048,3.124916,1.302048,1.562458
14 Mar 02:00,0,0,0,0,0,2.263029,0,0,0.176823,0,0.148928,0.062053,0.148928,0.062053,0.074464,2.972481,1.238534,2.972481,1.238534,1.48624
14 Mar 03:00,0,0,0,0,0,3.053468,0,0,0.791333,0,0.148928,0.062053,0.148928,0.062053,0.074464,2.896263,1.206776,2.896263,1.206776,1.448132
